[Tue 11:06:46] <manu>	Agenda: https://lists.w3.org/Archives/Public/public-credentials/2015May/0030.html
[Tue 11:44:33] <SLee>	...if someone injects in there, they might mess up your stylesheet, but not that high stakes.
[Tue 11:45:03] <SLee>	manu: there are people that use css to do things. someone can use css or javascript timers to read exactly what you'er looking at with an enormous amount of accuracy
[Tue 11:45:24] <SLee>	manu: security on the web is broken in specific ways but in the ways it's broken fairly well known what the attacks are
[Tue 11:45:32] <SLee>	Richard: understand what you'er saying
[Tue 11:46:02] <SLee>	manu: short of it is: if you want to do cross origin, that's great, you're going to create an enormous amount of work and we'd rather not do tht work because we're not convinced the upside is that great.
[Tue 11:47:22] <SLee>	manu: the way we can express it is protocol agnostic
[Tue 11:47:43] *	gkellogg that was Arto.
[Tue 11:47:50] <SLee>	manu: think we're not going to be able to propose something solid
[Tue 11:48:16] <SLee>	arto: expect web is primary use cases, have seen other important channels emerging. very interesting in crypto currency
[Tue 11:48:41] <SLee>	manu: they're actually reusing jsonld for ipfs for content addressable stuff. have experimental proofs on how it can work
[Tue 11:49:05] <SLee>	manu: how will these protocols integrate with the web or run in parallel with the web. don't think we can resovle these before we create credential group
[Tue 11:49:16] <manu>	Topic: Use Cases
[Tue 11:49:26] <manu>	https://docs.google.com/document/d/1GySrTXAYpwa4vDPsGE3BMA42FwIAqAyLGigKuKUTGks/edit
[Tue 11:49:36] <SLee>	manu: saw kerri_lemoie and NateOtto in use cases doc. update on this?
[Tue 11:50:04] <SLee>	NateOtto: credentials use cases doc uses pretty good. added intro sentence. only new content along with minor suggestions.
[Tue 11:50:27] <SLee>	NateOtto: think it's looking fairly complete over all, just a couple questions here and there that can probably get resolved quickly
[Tue 11:50:53] <SLee>	manu: think main concern is do we think we've covered all the use cases that we want to have covered in v1.1. answering this question is what will tell us whether we can start diving in
[Tue 11:51:16] <SLee>	kerri: one area where we can use some work is revoking.
[Tue 11:51:29] <SLee>	kerri: added motivation and we can put in some use cases there.
[Tue 11:51:46] <SLee>	manu: one thing we may also do is get someone do an accessibility review.
[Tue 11:52:03] <SLee>	... Paciello Group can help do a review of accessibility
[Tue 11:52:25] <SLee>	manu: may not want to request review until we're done with full editorial pass
[Tue 11:52:58] <SLee>	kerri_lemoie: question regarding exceptions on top of page 8
[Tue 11:53:28] <SLee>	manu: will go through and look at all comments and try and resolve a number of them this week sincen comms is out to w3c members.
[Tue 11:53:36] <SLee>	manu: what do you think next steps are?
[Tue 11:54:17] <SLee>	manu: credentials in the real world section, want to talk about workforce training, credentila operations, issuing, revoking, managing, etc.
[Tue 11:54:25] <SLee>	NateOtto: are you aiming to tell a story here?
[Tue 11:54:33] <SLee>	manu: if you look at the webpayments use cases
[Tue 11:54:46] <manu>	http://www.w3.org/TR/2015/WD-web-payments-use-cases-20150416/#additional-examples-of-the-payment-phases
[Tue 11:55:18] <SLee>	manu: there's example of really tight stories. payments are a bit easier to talk about it since payments have a flow. but it's just a one sentence description of what's done rather than longer narratives.
[Tue 11:55:44] <SLee>	manu: what does a professional license look like when used on the web. we want to keep the narratives short and tight for each operation
[Tue 11:55:56] <SLee>	NateOtto: do you think any of that will be redundant with the previous section?
[Tue 11:57:03] <SLee>	manu: we would take this and weave it into a story or we can use a completely different story. we don't really talk about driver's license in the use cases.
[Tue 11:57:30] <SLee>	manu: can tell a story of the driver's license througouth the entire use cases, issuing, managing, revoking.
[Tue 11:57:44] <SLee>	NateOtto: will put some time this week.
[Tue 11:58:14] <SLee>	manu: the other thing that's been really helpful is, web payments group is 3 - 4 months ahead of us, that's helped lay out a clear path for us.
[Tue 11:58:48] <SLee>	manu:  after use cases now workign on requirements derived from use cases, and capabilities required by web platform to make use cases a reailty. use cases are broad, capabilities are broad, then road map is specific.
[Tue 11:59:45] <SLee>	manu: mentioing this to remind us that we still have a lot of work but the ordering of it feels clear. having a chat with w3c about credentinling and how we're creating the group. we're proposing to w3c mgmt how crednentails fits into the work they're doing already.
[Tue 11:59:59] <SLee>	manu: web payments group has decided credentials is vital to their work
[Tue 12:00:17] <SLee>	manu: need to coordinate with authentication group. the sooner we get through use cases etc the better positioned we are.
[Tue 12:00:49] <SLee>	manu:  if the cred wg charter is put to vote, it'll be spetember, when sept rolls aorund, we should have these docs doen: use cases, requirements, capabilities, roadmaps, etc.
[Tue 12:01:23] <SLee>	manu: if we don't have docs done by then, we'll be in a holding pattern where an interest group tries to get the use cases done.
[Tue 12:01:41] <SLee>	manu:  i think getting use cases, requirements, capabilities and roadmpa is doable by september.
[Tue 12:01:46] <SLee>	manu: anything else on use cases?
[Tue 12:02:06] <SLee>	manu: anything else we should be aware of before call next week
[Tue 12:02:14] <bsletten>	I can help with the UC docs.
[Tue 12:02:17] <SLee>	manu: kerri_lemoie NateOtto SLee_ an di will focus on use cases.
[Tue 12:02:23] <NateOtto>	Thanks, all
[Tue 12:02:25] <SLee>	manu: thanks everyone
[Tue 12:02:25] <kerri>	Thanks
[Tue 12:02:25] <manu>	Present+ lehn, evgeny, laura, eric, rob
